Name;Coord;Winner;Fitness;GameTime;Score;deffScore;suppScore;townLifeDeviation;supportActions;attackActions;dominanceLevel;deff1-ConquerRadius;deff1-AttackMinLife;deff1-SupportRadius;deff1-SupportMaxCap;deff1-SupportMinCap;off1-ConquerRadius;off1-AttackMinLife;off1-SupportRadius;off1-SupportMaxCap;off1-SupportMinCap;supp1-ConquerRadius;supp1-AttackMinLife;supp1-SupportRadius;supp1-SupportMaxCap;supp1-SupportMinCap;SupportTownRatio1;DeffTownRatio1;AtkTownRatio1;CategorisationRadius1;deff2-ConquerRadius;deff2-AttackMinLife;deff2-SupportRadius;deff2-SupportMaxCap;deff2-SupportMinCap;off2-ConquerRadius;off2-AttackMinLife;off2-SupportRadius;off2-SupportMaxCap;off2-SupportMinCap;supp2-ConquerRadius;supp2-AttackMinLife;supp2-SupportRadius;supp2-SupportMaxCap;supp2-SupportMinCap;SupportTownRatio;DeffTownRatio;AtkTownRatio;CategorisationRadius
KI_41;<3468, 5, 958>;False;0;511;0;0;0;50;0;0;6;2432;55;2470;38;20;1042;61;2282;57;47;1719;50;1922;34;81;24;59;26;2581;1741;52;1751;29;32;1272;64;1850;69;49;2334;69;2152;94;66;85;48;48;603
KI_42;<3468, 5, 958>;False;0;619;0;0;0;50;0;0;6;2409;47;2548;47;19;1021;62;3317;53;44;2080;68;1709;44;65;89;55;0;100;2211;68;2632;45;26;1711;53;733;50;50;2594;61;1715;48;59;21;28;36;2055
KI_43;<3468, 5, 958>;False;0;574;0;0;0;50;0;0;6;2301;57;2195;32;23;376;56;2149;72;64;2792;89;786;62;65;73;52;21;315;1601;35;1654;30;35;793;5;100;115;5;3638;89;2036;159;62;77;56;23;336
KI_44;<3468, 5, 958>;False;0;538;0;0;0;50;0;0;6;1365;100;1520;102;66;1259;48;3675;11;103;253;78;2619;6;64;52;41;45;3746;104;14;100;33;26;1027;42;3006;33;94;666;66;2615;14;61;6;18;81;3267
KI_45;<3468, 5, 958>;False;0;561;0;0;0;50;0;0;6;2539;65;2452;46;20;365;37;582;52;53;875;39;2519;20;66;64;45;4;456;3477;5;2219;62;61;1615;11;3628;91;8;1166;52;2208;10;90;63;42;4;666
KI_46;<3468, 5, 958>;False;0;565;0;0;0;50;0;0;6;2038;82;2001;46;26;375;53;557;29;72;822;37;2120;25;66;83;38;51;1880;2197;5;4000;24;52;2663;13;4000;91;5;540;75;775;8;31;72;60;41;546
KI_47;<3468, 5, 958>;False;0;489;0;0;0;50;0;0;6;560;100;2825;56;63;156;28;100;26;63;1674;25;1477;26;63;87;5;61;3559;1104;64;3093;47;67;2019;59;2021;84;59;894;45;1052;26;85;28;39;0;780
KI_48;<3468, 5, 958>;False;0;528;0;0;0;50;0;0;6;2337;76;2740;44;22;1401;53;1419;61;50;2204;56;1127;41;53;76;35;39;1671;1978;42;2356;64;31;1011;52;1503;60;51;1220;54;1710;31;53;69;45;55;1915
KI_49;<3468, 5, 958>;False;0;521;0;0;0;50;0;0;6;3207;42;2470;37;74;2156;50;2576;10;63;2361;55;1867;79;22;11;0;1;1685;885;10;1885;46;36;1706;61;1624;19;50;2281;40;2344;69;46;27;10;100;2932
KI_50;<3468, 5, 958>;False;0;614;0;0;0;50;0;0;6;1365;100;1520;102;66;1259;48;3675;11;103;253;78;2619;6;64;52;41;45;3746;104;14;100;33;26;1027;42;3006;33;94;666;66;2615;14;61;6;18;81;3267
KI_51;<3468, 5, 958>;False;0;675;0;0;0;50;0;0;6;3165;43;2219;58;32;1429;74;1803;47;77;338;58;2593;5;107;34;83;52;789;3721;21;2925;66;29;941;45;1470;41;58;666;59;3487;8;64;77;53;43;859
KI_52;<3468, 5, 958>;False;4;492;4;0;0;50;0;4;6;2905;59;1606;69;27;1580;35;2047;59;53;608;33;3221;13;54;91;60;40;417;2897;46;1348;60;38;1519;31;1931;63;48;1371;35;1382;47;24;51;45;21;1161
KI_53;<3468, 5, 958>;False;0;598;0;0;0;50;0;0;6;2300;65;1236;59;25;2232;24;2086;52;86;1444;76;3231;56;96;60;39;44;2428;341;35;2426;80;45;1175;46;1413;51;48;1904;61;1580;26;60;43;67;71;4000
KI_54;<3468, 5, 958>;False;0;483;0;0;0;50;0;0;6;158;99;2889;61;78;294;37;270;35;45;2741;24;817;52;29;66;50;54;981;100;111;2929;61;105;426;36;281;35;44;1794;39;869;38;38;83;13;58;1396
KI_55;<3468, 5, 958>;False;0;475;0;0;0;50;0;0;6;2391;60;2169;35;23;153;35;136;37;43;847;48;703;29;45;69;52;57;941;1975;67;2391;39;19;1548;29;2716;14;87;880;52;230;31;45;71;22;51;1636
KI_56;<3468, 5, 958>;False;0;570;0;0;0;50;0;0;6;2982;67;1782;41;60;816;63;1517;47;41;1952;83;893;10;53;38;76;22;435;4000;5;3314;117;23;635;38;846;31;53;1310;69;2005;9;58;85;2;47;2888
KI_57;<3468, 5, 958>;False;0;593;0;0;0;50;0;0;6;2322;71;2294;36;20;577;31;405;45;40;967;53;2128;7;66;80;29;50;2630;2124;70;2387;44;20;1270;34;2030;34;68;930;48;2706;8;69;78;26;52;2293
KI_58;<3468, 5, 958>;False;0;619;0;0;0;50;0;0;6;1462;93;1169;7;27;651;28;806;20;128;570;28;1601;35;43;100;35;33;981;1015;86;2511;12;19;1758;37;2704;33;47;841;43;1683;28;46;42;67;59;2114
KI_59;<3468, 5, 958>;False;0;555;0;0;0;50;0;0;6;2570;34;2679;55;30;100;133;100;49;76;2864;38;2331;48;37;30;12;2;2666;2520;37;2830;49;21;1942;43;3091;20;82;2099;71;1298;48;64;73;22;49;2454
KI_60;<3468, 5, 958>;False;0;588;0;0;0;50;0;0;6;1421;100;1575;97;64;100;13;100;34;49;2436;27;1509;38;61;64;24;74;2897;1224;5;2744;5;53;2651;49;3036;38;73;167;37;1648;5;43;75;19;56;3856
KI_61;<3468, 5, 958>;False;4;496;4;0;0;50;0;4;6;2509;70;1266;56;29;934;45;1168;45;52;661;37;2028;16;93;78;55;40;665;2528;69;1261;57;28;549;26;680;28;53;335;49;1802;24;44;80;48;44;976
KI_62;<3468, 5, 958>;False;0;520;0;0;0;50;0;0;6;560;100;2825;56;63;156;28;100;26;63;1674;25;1477;26;63;87;5;61;3559;1104;64;3093;47;67;2019;59;2021;84;59;894;45;1052;26;85;28;39;0;780
KI_63;<3468, 5, 958>;False;0;588;0;0;0;50;0;0;6;1462;93;1169;7;27;651;28;806;20;128;570;28;1601;35;43;100;35;33;981;1015;86;2511;12;19;1758;37;2704;33;47;841;43;1683;28;46;42;67;59;2114
KI_64;<3468, 5, 958>;False;0;591;0;0;0;50;0;0;6;3110;19;2099;75;56;1137;79;1211;43;78;3179;42;2243;55;39;36;31;27;1596;1380;87;2869;56;74;3453;34;2342;19;84;930;27;2219;22;86;76;19;47;2703
KI_65;<3468, 5, 958>;False;0;516;0;0;0;50;0;0;6;1935;63;1765;5;86;2108;27;1985;52;82;1626;72;3412;33;50;37;55;68;1556;1681;48;1276;64;15;4000;5;3516;88;10;870;69;2428;32;69;45;47;19;1327
KI_66;<3468, 5, 958>;False;2;508;2;0;0;50;0;2;6;2832;58;2138;58;54;903;47;1076;52;43;336;77;1964;16;55;92;58;31;397;2785;58;2025;62;51;514;52;1384;66;59;252;15;2821;9;55;63;87;17;1695
KI_67;<3468, 5, 958>;False;0;507;0;0;0;50;0;0;6;1901;62;1938;47;8;2220;16;1924;51;92;2005;93;3585;78;87;56;35;46;2903;1993;68;2509;35;11;2760;54;2986;99;17;3939;99;833;44;6;49;55;46;2717
KI_68;<3468, 5, 958>;False;0;468;0;0;0;50;0;0;6;2229;94;2627;28;27;1591;42;3668;10;93;117;73;2935;23;54;57;10;64;3351;2253;89;2895;23;17;2744;28;3013;5;91;1718;47;1419;19;73;79;32;13;1337
KI_69;<3468, 5, 958>;False;0;501;0;0;0;50;0;0;6;1029;91;2638;51;65;1245;26;1542;47;57;1314;38;1725;23;48;65;24;63;2950;1958;59;2557;39;71;2044;43;2305;74;56;1000;44;1299;25;71;18;56;35;1090
KI_70;<3468, 5, 958>;False;0;560;0;0;0;50;0;0;6;3269;23;1852;35;57;2445;14;3303;73;58;1053;30;3005;57;14;23;80;70;2224;3780;16;1814;51;51;1848;43;1598;18;35;611;8;2792;68;5;26;79;66;2233
KI_71;<3468, 5, 958>;False;0;605;0;0;0;50;0;0;6;2905;79;610;90;29;807;47;2050;25;87;283;52;2959;78;29;83;57;35;1605;922;20;494;46;27;776;45;247;66;9;2015;32;2219;44;48;37;63;65;1143
KI_72;<3468, 5, 958>;False;0;507;0;0;0;50;0;0;6;2234;72;1841;46;34;100;62;371;28;83;534;78;673;7;29;73;64;43;363;2332;59;1754;58;43;926;46;586;36;65;164;6;2737;5;68;41;66;40;1779
KI_73;<3468, 5, 958>;False;0;506;0;0;0;50;0;0;6;2046;89;1814;51;18;142;29;121;32;52;804;49;1031;26;46;77;44;55;1332;1965;63;2469;37;19;1159;27;2000;17;81;892;52;119;31;44;81;26;51;1866
KI_74;<3468, 5, 958>;False;0;495;0;0;0;50;0;0;6;2754;57;2362;16;18;1075;49;3352;56;40;2027;34;1430;42;59;73;52;33;1555;1765;83;1799;94;66;1040;46;3361;56;38;1785;15;2968;34;43;45;22;58;2463
KI_75;<3468, 5, 958>;False;0;505;0;0;0;50;0;0;6;754;37;3267;71;36;1876;61;1492;37;62;3380;13;358;27;19;84;31;64;1457;3201;54;2868;36;26;991;52;1871;33;83;821;53;2746;47;54;62;29;30;3474
KI_76;<3468, 5, 958>;False;0;495;0;0;0;50;0;0;6;2427;63;1528;46;38;127;14;125;6;80;834;61;1143;13;44;95;44;45;859;2498;52;1185;56;25;553;39;428;20;78;1047;35;2011;18;98;48;74;25;1484
KI_77;<3468, 5, 958>;False;0;514;0;0;0;50;0;0;6;2026;74;2489;54;32;1795;42;2227;78;55;460;9;2909;15;47;65;25;44;2997;332;28;317;44;31;1167;53;1590;31;50;1910;71;1180;12;53;10;75;0;1104
KI_78;<3468, 5, 958>;False;2;547;2;0;0;50;0;2;6;2320;27;2463;54;22;930;53;2580;49;44;2899;78;998;63;65;71;57;0;100;952;76;2661;60;65;3338;89;628;72;62;2120;59;2015;40;61;17;14;53;2914
KI_79;<3468, 5, 958>;False;6;590;6;0;0;50;0;6;6;2909;51;2192;53;30;732;31;705;33;52;919;31;1085;6;123;66;3;70;3001;1759;6;3405;41;50;1213;41;2173;61;42;382;6;1239;6;154;54;7;27;3273
KI_80;<3468, 5, 958>;False;0;516;0;0;0;50;0;0;6;2387;77;3171;17;7;1409;40;3178;14;87;686;60;1681;28;51;56;16;63;3151;1460;55;742;10;90;2239;24;2353;64;29;1476;73;1537;18;45;58;12;64;3301
KI_81;<3468, 5, 958>;False;0;601;0;0;0;50;0;0;6;2548;57;2341;53;37;2247;11;511;39;34;668;50;2509;8;69;41;64;53;1359;1672;13;3397;41;49;1608;49;1808;55;52;626;25;910;31;73;37;45;51;2252
KI_82;<3468, 5, 958>;False;0;472;0;0;0;50;0;0;6;1929;93;2771;38;9;629;34;640;34;56;1650;62;1178;11;64;91;1;69;3899;1486;80;2975;42;18;541;29;815;41;55;1099;33;1489;19;79;68;5;29;3812
KI_83;<3468, 5, 958>;False;0;471;0;0;0;50;0;0;6;1583;105;2671;44;6;299;31;211;31;63;1265;32;1807;18;78;100;0;72;4000;2499;5;3692;24;67;1875;22;3734;85;14;1365;40;1426;26;78;74;16;45;3239
KI_84;<3468, 5, 958>;False;0;526;0;0;0;50;0;0;6;2992;64;1897;43;49;964;40;1254;36;52;686;56;2701;15;42;53;38;49;1487;2856;67;1866;39;55;1338;50;2244;48;55;2312;84;1406;15;43;61;61;28;821
KI_85;<3468, 5, 958>;False;4;457;4;0;0;50;0;4;6;2473;37;2869;49;19;1342;43;3633;17;82;2311;80;1130;53;61;45;66;100;100;1401;40;3186;39;8;2802;26;2386;11;74;2552;62;1496;49;62;57;24;22;2306
KI_86;<3468, 5, 958>;False;0;579;0;0;0;50;0;0;6;2500;60;2312;39;15;100;36;100;36;44;811;50;138;32;45;19;56;54;2324;1800;64;1545;14;62;3366;8;3600;73;34;1519;74;1472;20;46;96;6;50;1320
KI_87;<3468, 5, 958>;False;0;579;0;0;0;50;0;0;6;1327;79;2553;59;65;520;41;485;34;48;2378;20;1319;45;34;57;38;35;1224;100;5;100;5;5;579;42;527;34;48;3314;44;971;61;57;53;49;16;833
KI_88;<3468, 5, 958>;False;0;519;0;0;0;50;0;0;6;2700;54;2168;59;53;970;48;2072;46;67;1407;83;967;52;46;36;59;59;1815;3318;23;3118;59;72;937;48;1474;72;60;768;10;3083;16;52;44;30;41;1771
KI_89;<3468, 5, 958>;False;0;539;0;0;0;50;0;0;6;3409;9;1574;72;37;2465;59;2008;70;69;3178;46;1569;66;32;4;2;48;3473;2530;47;2856;37;29;2969;56;2742;26;43;2196;9;1986;22;63;2;66;34;2049
KI_90;<3468, 5, 958>;False;0;544;0;0;0;50;0;0;6;2543;40;421;96;49;1663;34;1816;107;58;100;18;2899;7;49;14;24;19;2247;1063;43;1347;30;27;2186;52;2947;11;60;2041;23;2440;32;46;20;24;2;2484
KI_91;<3468, 5, 958>;False;0;600;0;0;0;50;0;0;6;1330;40;3226;38;6;645;49;1530;34;57;3290;82;373;74;63;0;0;91;4000;1953;66;1793;42;32;880;24;280;78;24;2401;63;2397;112;61;96;50;38;100
KI_92;<3468, 5, 958>;False;0;549;0;0;0;50;0;0;6;3323;42;2511;29;68;1487;45;2145;48;56;2252;53;1678;75;23;23;24;21;1731;3607;14;3298;62;54;1782;38;2043;80;54;100;50;3295;5;59;12;6;37;2647
KI_93;<3468, 5, 958>;False;0;496;0;0;0;50;0;0;6;3653;17;1901;63;50;2348;48;2736;5;64;1334;56;2388;41;50;21;32;20;1315;3578;13;1819;65;46;1794;62;1551;9;48;1145;50;2663;31;64;25;0;100;3366
KI_94;<3468, 5, 958>;False;0;503;0;0;0;50;0;0;6;1365;100;1520;102;66;1259;48;3675;11;103;253;78;2619;6;64;52;41;45;3746;104;14;100;33;26;1027;42;3006;33;94;666;66;2615;14;61;6;18;81;3267
KI_95;<3468, 5, 958>;False;0;513;0;0;0;50;0;0;6;3319;52;1641;14;97;1713;30;2228;56;53;1207;36;1762;14;32;0;72;78;1517;1126;28;2985;59;56;1962;10;3872;77;37;1112;50;2013;40;56;51;32;24;2551
KI_96;<3468, 5, 958>;False;0;623;0;0;0;50;0;0;6;115;34;3324;79;40;3608;69;1013;57;21;2183;59;2471;55;58;68;28;54;2443;971;58;2911;50;122;2585;27;2250;84;58;1414;81;3580;72;72;45;14;51;1866
KI_97;<3468, 5, 958>;False;0;483;0;0;0;50;0;0;6;1365;100;1520;102;66;1259;48;3675;11;103;253;78;2619;6;64;52;41;45;3746;104;14;100;33;26;1027;42;3006;33;94;666;66;2615;14;61;6;18;81;3267
KI_98;<3468, 5, 958>;False;0;591;0;0;0;50;0;0;6;2391;60;2169;35;23;153;35;136;37;43;847;48;703;29;45;69;52;57;941;1975;67;2391;39;19;1548;29;2716;14;87;880;52;230;31;45;71;22;51;1636
KI_99;<3468, 5, 958>;False;0;525;0;0;0;50;0;0;6;2993;45;2876;44;25;1675;41;3650;10;92;860;71;2243;22;56;22;22;64;2369;2440;72;2791;50;15;2494;32;3059;7;92;1633;36;1743;25;77;83;31;0;1312
KI_100;<3468, 5, 958>;False;0;498;0;0;0;50;0;0;6;2626;30;2161;77;63;1573;81;1218;34;82;1501;39;2217;31;71;50;29;43;1522;2470;49;2391;54;52;2395;52;1640;29;80;1487;30;2259;30;70;74;20;44;2792
KI_101;<3468, 5, 958>;False;3;554;3;0;0;50;0;3;6;1722;111;3400;20;5;871;52;1214;36;75;1469;56;2100;33;61;100;0;86;4000;2018;63;2044;62;31;640;36;960;40;61;1187;40;1929;29;72;64;22;30;2427
KI_102;<3468, 5, 958>;False;0;476;0;0;0;50;0;0;6;2879;76;690;88;28;829;48;2146;29;79;684;55;2657;75;34;72;57;5;328;627;75;3002;55;70;1473;58;1675;37;80;361;52;2918;76;30;25;19;50;2754
KI_103;<3468, 5, 958>;False;0;560;0;0;0;50;0;0;6;3149;45;2311;58;47;383;21;244;26;64;1060;43;1629;17;79;82;56;45;1506;1078;22;2425;8;57;4000;50;3001;63;50;2726;31;2008;45;18;95;9;62;3535
KI_104;<3468, 5, 958>;False;0;503;0;0;0;50;0;0;6;2572;76;1185;40;30;1906;70;1073;51;55;2432;25;1341;15;34;65;44;4;448;2692;84;1755;7;7;412;15;3388;17;99;1207;53;1665;28;83;60;36;20;1339
KI_105;<3468, 5, 958>;False;0;536;0;0;0;50;0;0;6;2251;80;2674;43;25;554;49;1459;62;62;855;64;1711;7;56;93;43;35;705;2497;45;2705;52;60;1003;39;2444;76;45;1114;54;337;40;79;62;7;19;3722
KI_106;<3468, 5, 958>;False;0;609;0;0;0;50;0;0;6;2084;92;2650;36;13;1106;36;1281;51;52;1763;12;1387;25;40;49;33;34;1562;1369;31;3491;42;54;1622;40;2057;73;47;965;58;100;44;84;72;3;50;4000
KI_107;<3468, 5, 958>;False;0;527;0;0;0;50;0;0;6;3409;9;1574;72;37;2465;59;2008;70;69;3178;46;1569;66;32;4;2;48;3473;2530;47;2856;37;29;2969;56;2742;26;43;2196;9;1986;22;63;2;66;34;2049
KI_108;<3468, 5, 958>;False;0;542;0;0;0;50;0;0;6;2084;92;2650;36;13;1106;36;1281;51;52;1763;12;1387;25;40;49;33;34;1562;1369;31;3491;42;54;1622;40;2057;73;47;965;58;100;44;84;72;3;50;4000
KI_109;<3468, 5, 958>;False;0;543;0;0;0;50;0;0;6;1365;100;1520;102;66;1259;48;3675;11;103;253;78;2619;6;64;52;41;45;3746;104;14;100;33;26;1027;42;3006;33;94;666;66;2615;14;61;6;18;81;3267
KI_110;<3468, 5, 958>;False;0;590;0;0;0;50;0;0;6;3644;24;2612;28;96;1007;42;1273;31;56;2084;34;1540;54;42;28;17;19;1808;2112;59;2141;53;31;719;33;719;30;66;603;51;2936;14;54;47;37;69;2402
KI_111;<3468, 5, 958>;False;0;585;0;0;0;50;0;0;6;3756;21;2987;54;32;1664;42;2850;9;71;154;98;2783;6;34;54;62;37;1213;2449;73;553;74;49;1056;44;874;35;35;1368;72;1416;27;51;62;80;6;869
KI_112;<3468, 5, 958>;False;0;508;0;0;0;50;0;0;6;3526;5;1750;35;61;3380;9;4000;93;55;1587;39;2148;36;49;13;92;70;2038;3255;43;1968;45;46;2214;48;1931;15;27;350;5;3003;76;5;51;43;68;2774
KI_113;<3468, 5, 958>;False;0;534;0;0;0;50;0;0;6;3585;21;2596;51;22;1960;42;3502;46;81;1175;67;1438;19;52;61;35;58;1322;3136;15;2246;60;80;3853;15;2465;7;97;1650;72;960;21;52;69;24;61;2131
KI_114;<3468, 5, 958>;False;0;611;0;0;0;50;0;0;6;3069;46;2466;38;63;227;35;399;55;51;880;37;2572;19;67;13;9;0;1894;3509;5;2188;65;59;1797;43;2656;25;56;894;54;1862;23;55;12;8;0;1947
KI_115;<3468, 5, 958>;False;0;531;0;0;0;50;0;0;6;1723;94;1831;48;18;1610;52;4000;13;151;489;56;2313;10;91;42;24;58;2609;1602;62;1535;67;16;100;51;4000;5;38;1758;64;100;37;9;59;28;59;1240
KI_116;<3468, 5, 958>;False;0;581;0;0;0;50;0;0;6;2500;60;2312;39;15;100;36;100;36;44;811;50;138;32;45;19;56;54;2324;1800;64;1545;14;62;3366;8;3600;73;34;1519;74;1472;20;46;96;6;50;1320
KI_117;<3468, 5, 958>;False;0;630;0;0;0;50;0;0;6;2071;83;2808;34;44;1119;40;1434;43;55;100;70;2742;12;60;39;57;47;1526;2269;55;3357;60;85;1250;38;1424;53;53;100;71;3666;5;52;23;17;63;2872
KI_118;<3468, 5, 958>;False;0;606;0;0;0;50;0;0;6;2487;65;1832;26;51;897;34;1661;79;27;1089;36;891;58;32;83;23;43;2524;3235;35;2872;40;64;1088;49;1603;33;50;1214;29;1784;42;78;30;14;12;1598
KI_119;<3468, 5, 958>;False;0;575;0;0;0;50;0;0;6;3269;23;1852;35;57;2445;14;3303;73;58;1053;30;3005;57;14;23;80;70;2224;3780;16;1814;51;51;1848;43;1598;18;35;611;8;2792;68;5;26;79;66;2233
KI_120;<3468, 5, 958>;False;0;547;0;0;0;50;0;0;6;3756;21;2987;54;32;1664;42;2850;9;71;154;98;2783;6;34;54;62;37;1213;2449;73;553;74;49;1056;44;874;35;35;1368;72;1416;27;51;62;80;6;869
KI_121;<3468, 5, 958>;False;0;551;0;0;0;50;0;0;6;2699;61;1718;35;28;990;48;2648;54;40;589;66;1627;16;58;55;32;45;1945;2294;75;879;85;57;944;46;2668;52;39;2156;7;2902;41;39;59;23;71;2580
KI_122;<3468, 5, 958>;False;0;464;0;0;0;50;0;0;6;1886;82;1818;79;55;130;34;192;37;42;368;70;2095;11;58;26;41;39;2360;4000;16;2782;11;71;3219;11;3773;78;37;253;77;2618;6;63;45;34;36;3081
KI_123;<3468, 5, 958>;False;0;460;0;0;0;50;0;0;6;2929;33;2636;54;24;668;67;4000;5;129;1707;102;4000;83;91;7;13;58;3439;1929;42;1071;80;21;2666;22;1588;17;74;1610;89;3979;76;82;72;33;17;893
KI_124;<3468, 5, 958>;False;0;509;0;0;0;50;0;0;6;2825;43;2109;37;31;300;35;343;37;45;1161;39;2384;47;22;69;15;67;3502;2647;53;2235;40;18;2443;45;2099;11;31;1226;50;1169;34;35;9;100;65;1750
KI_125;<3468, 5, 958>;False;0;502;0;0;0;50;0;0;6;2016;92;2620;37;14;241;15;251;20;63;2249;37;1046;37;58;62;26;47;2245;2918;35;1869;55;36;2126;47;1797;53;49;100;5;100;5;5;90;8;61;3453
KI_126;<3468, 5, 958>;False;0;514;0;0;0;50;0;0;6;2210;64;2056;27;19;2762;57;2852;33;20;1136;36;2317;19;45;100;52;68;100;2167;72;1924;36;38;2504;45;3180;27;29;1776;73;960;16;40;66;33;34;769
KI_127;<3468, 5, 958>;False;0;570;0;0;0;50;0;0;6;1738;76;1347;15;34;1300;68;1946;67;52;1279;40;2275;24;84;87;45;55;631;522;104;668;33;58;1005;50;1757;35;79;100;62;2867;95;5;100;0;63;1503
KI_128;<3468, 5, 958>;False;0;513;0;0;0;50;0;0;6;3199;34;2069;61;39;1344;53;1938;57;52;131;51;2856;5;110;31;83;47;607;3162;35;2174;54;27;1439;76;2498;36;37;227;51;2789;5;104;37;79;50;812
KI_129;<3468, 5, 958>;False;0;502;0;0;0;50;0;0;6;3112;36;1580;56;31;2102;57;2587;52;64;930;34;1814;19;44;22;56;45;2101;4000;5;1288;81;48;1464;43;1420;70;42;1042;30;1734;18;53;2;64;50;2339
KI_130;<3468, 5, 958>;False;0;564;0;0;0;50;0;0;6;560;100;2825;56;63;156;28;100;26;63;1674;25;1477;26;63;87;5;61;3559;1104;64;3093;47;67;2019;59;2021;84;59;894;45;1052;26;85;28;39;0;780
KI_131;<3468, 5, 958>;False;0;487;0;0;0;50;0;0;6;2554;101;2368;9;26;362;12;100;23;62;1245;19;1629;5;91;69;22;68;3169;1797;96;2321;44;39;3988;49;2567;62;46;506;45;2091;52;33;93;12;59;3463
KI_132;<3468, 5, 958>;False;0;546;0;0;0;50;0;0;6;1969;91;2777;38;9;511;33;488;33;58;2386;107;307;7;45;94;0;69;3990;1508;78;2987;42;19;1852;18;3982;93;13;1136;62;100;48;80;76;4;39;3876
KI_133;<3468, 5, 958>;False;0;601;0;0;0;50;0;0;6;2012;38;2360;65;48;1968;54;1721;62;42;973;11;2880;22;58;40;28;37;1634;100;5;100;5;5;3160;88;1788;42;27;1403;59;1889;30;37;46;43;29;1164
KI_134;<3468, 5, 958>;False;0;569;0;0;0;50;0;0;6;2336;66;2156;44;20;1188;31;1489;44;67;1485;67;958;31;51;64;34;58;1402;1886;84;2013;48;18;846;59;3636;11;111;1236;73;2635;47;65;93;30;51;2086
KI_135;<3468, 5, 958>;False;0;477;0;0;0;50;0;0;6;1701;78;2772;46;19;515;33;733;33;55;2304;99;459;7;55;89;0;73;4000;1604;5;3870;30;51;1740;13;4000;98;11;1177;49;899;30;65;59;0;4;4000
KI_136;<3468, 5, 958>;False;0;514;0;0;0;50;0;0;6;2491;67;2626;42;18;709;31;799;38;44;691;52;2916;14;65;31;61;0;100;2612;62;1831;57;21;1280;54;2439;90;27;1428;38;1231;38;5;62;40;11;746
KI_137;<3468, 5, 958>;False;0;511;0;0;0;50;0;0;6;2299;66;1908;46;43;2636;52;2915;30;18;476;69;2402;19;49;56;23;56;1959;1766;7;3367;41;49;1494;43;2353;56;37;400;20;1509;9;129;54;5;26;3349
KI_138;<3468, 5, 958>;False;0;567;0;0;0;50;0;0;6;2181;94;1849;45;39;799;58;2199;23;96;100;71;3016;24;51;61;36;47;2453;2798;46;2813;73;34;1116;25;2174;9;81;471;57;2660;60;37;36;62;100;100
KI_139;<3468, 5, 958>;False;0;508;0;0;0;50;0;0;6;3476;54;2930;34;18;868;54;1797;27;88;418;47;2501;5;89;100;34;79;100;2917;67;2395;31;25;773;54;1796;22;92;2008;46;950;37;39;50;54;27;757
KI_140;<3468, 5, 958>;False;0;519;0;0;0;50;0;0;6;2281;92;1718;49;43;133;14;124;7;78;1107;54;1661;22;57;60;31;53;1939;2191;102;2384;36;37;493;27;812;22;69;1103;62;1979;28;51;77;37;60;1654
KI_141;<3468, 5, 958>;False;0;541;0;0;0;50;0;0;6;3207;46;2165;32;75;1934;37;2570;37;59;699;59;1723;30;42;9;69;66;1423;3269;38;2266;47;30;1913;31;2521;54;54;2510;39;2476;79;46;100;53;57;100
KI_142;<3468, 5, 958>;False;0;524;0;0;0;50;0;0;6;2043;90;1811;52;18;128;22;100;27;67;732;52;1585;23;50;93;31;52;2112;2547;46;2964;46;28;976;48;1630;51;45;100;15;1407;5;96;75;30;18;2116
KI_143;<3468, 5, 958>;False;0;542;0;0;0;50;0;0;6;2794;48;3046;49;5;1617;43;3354;13;84;100;76;2520;5;73;22;26;87;2652;2333;75;2820;52;7;3053;21;3625;5;114;2027;41;1669;47;57;50;20;3;1504
KI_144;<3468, 5, 958>;False;0;513;0;0;0;50;0;0;6;2320;27;2463;54;22;930;53;2580;49;44;2899;78;998;63;65;71;57;0;100;952;76;2661;60;65;3338;89;628;72;62;2120;59;2015;40;61;17;14;53;2914
KI_145;<3468, 5, 958>;False;0;483;0;0;0;50;0;0;6;2500;60;2312;39;15;100;36;100;36;44;811;50;138;32;45;19;56;54;2324;1800;64;1545;14;62;3366;8;3600;73;34;1519;74;1472;20;46;96;6;50;1320
KI_146;<3468, 5, 958>;False;0;493;0;0;0;50;0;0;6;2583;60;2148;42;14;208;37;122;40;38;901;52;338;33;46;42;52;48;1782;1762;63;1575;12;63;2318;23;2239;70;23;1527;74;1478;18;45;88;20;47;1228
KI_147;<3468, 5, 958>;False;0;470;0;0;0;50;0;0;6;1998;96;1553;59;21;1602;49;1924;51;59;1217;49;1417;32;42;99;29;56;2284;2330;61;2726;36;15;862;47;1556;50;43;1501;32;1166;35;52;87;24;17;2630
KI_148;<3468, 5, 958>;False;0;566;0;0;0;50;0;0;6;2981;52;2055;57;32;888;43;1286;38;53;1224;53;1862;40;67;45;74;43;1016;3376;36;2553;63;29;983;46;1559;42;60;1734;51;1547;60;42;74;55;40;977
KI_149;<3468, 5, 958>;False;0;596;0;0;0;50;0;0;6;3628;72;100;83;13;778;46;238;66;9;1361;67;1352;39;53;73;48;42;1055;2599;68;569;80;19;100;18;100;79;5;2402;81;1065;61;62;91;100;17;119
KI_150;<3468, 5, 958>;False;0;516;0;0;0;50;0;0;6;3112;36;1580;56;31;2102;57;2587;52;64;930;34;1814;19;44;22;56;45;2101;4000;5;1288;81;48;1464;43;1420;70;42;1042;30;1734;18;53;2;64;50;2339
