Name;Coord;Winner;Fitness;GameTime;Score;deffScore;suppScore;townLifeDeviation;supportActions;attackActions;dominanceLevel;deff1-ConquerRadius;deff1-AttackMinLife;deff1-SupportRadius;deff1-SupportMaxCap;deff1-SupportMinCap;off1-ConquerRadius;off1-AttackMinLife;off1-SupportRadius;off1-SupportMaxCap;off1-SupportMinCap;supp1-ConquerRadius;supp1-AttackMinLife;supp1-SupportRadius;supp1-SupportMaxCap;supp1-SupportMinCap;SupportTownRatio1;DeffTownRatio1;AtkTownRatio1;CategorisationRadius1;deff2-ConquerRadius;deff2-AttackMinLife;deff2-SupportRadius;deff2-SupportMaxCap;deff2-SupportMinCap;off2-ConquerRadius;off2-AttackMinLife;off2-SupportRadius;off2-SupportMaxCap;off2-SupportMinCap;supp2-ConquerRadius;supp2-AttackMinLife;supp2-SupportRadius;supp2-SupportMaxCap;supp2-SupportMinCap;SupportTownRatio;DeffTownRatio;AtkTownRatio;CategorisationRadius
KI_5;<3468, 5, 958>;True;315;254;115;100;100;2.69;0;8;1;593;48;660;42;44;4000;6;4000;43;40;2850;26;1144;45;56;51;44;10;729;1134;67;880;50;54;1829;17;2386;28;79;2820;26;1907;42;56;65;73;7;1177
KI_6;<3468, 5, 958>;True;318;479;118;100;100;5.6;0;10;1;1012;80;596;57;63;3924;9;3766;34;63;3584;45;550;72;43;37;17;82;258;3414;66;2660;36;87;2763;42;2576;59;80;3309;42;436;85;99;94;26;35;3812
KI_7;<3468, 5, 958>;True;306.31578947368422;276;106.31578947368421;100;100;2.6;0;19;1;2185;38;1612;27;39;4000;5;4000;5;93;3919;51;208;86;37;19;9;73;1560;4000;86;3061;45;121;1917;12;2029;67;22;3759;46;100;119;113;28;10;69;2141
KI_8;<3468, 5, 958>;True;308;316;108;100;100;2.8;0;15;1;614;44;624;42;44;4000;5;4000;5;110;2070;58;1714;48;48;10;8;47;1122;4000;89;4000;31;136;1573;22;2756;61;26;3576;36;263;90;100;32;11;41;1640
KI_9;<3468, 5, 958>;True;307.5;466;117.5;90;100;4.99;0;8;1;2240;39;3290;7;8;3479;18;2360;37;44;1927;48;1368;54;65;35;6;78;1286;4000;36;1520;17;122;3134;21;2407;38;50;4000;32;1277;101;111;32;23;5;3982
KI_10;<3468, 5, 958>;True;179.61904761904762;1790;117.61904761904762;-60;122;19.89;22;42;1;2961;37;4000;5;37;1266;14;1786;51;42;2073;7;1560;5;62;17;9;21;662;2089;43;2851;10;52;2510;52;3271;52;20;2799;59;2663;70;54;20;11;62;1306
KI_11;<3468, 5, 958>;True;314.28571428571428;342;114.28571428571429;100;100;3.44;0;7;1;2294;37;955;35;39;4000;5;4000;25;69;3614;44;449;73;41;18;10;67;1479;3594;73;2996;36;97;2477;40;1814;73;42;3437;39;100;97;103;24;11;62;1880
KI_12;<3468, 5, 958>;True;305.21739130434781;299;105.21739130434783;100;100;2.71;0;23;1;2379;34;767;35;38;3972;5;3912;24;67;2892;38;1653;80;9;16;10;72;1540;3243;71;3131;35;89;3619;13;3505;37;62;3728;37;100;109;168;15;10;78;1668
KI_13;<3468, 5, 958>;True;306;427;116;90;100;6.23;0;10;1;2347;38;3395;6;25;3403;18;2290;36;45;2190;5;1747;5;56;34;6;70;1248;2426;42;3353;5;38;3229;22;2370;37;43;3825;53;2057;112;76;13;8;39;799
KI_14;<3468, 5, 958>;True;290;580;120;70;100;12.02;0;12;1;2111;43;2990;12;13;4000;29;4000;78;12;491;42;2718;49;76;32;2;48;1341;3500;54;2039;34;116;816;50;2635;73;36;2759;35;1788;80;94;30;13;13;2203
KI_15;<3468, 5, 958>;True;669;1107;110;70;489;5.64;389;46;1;2467;39;3538;6;39;1115;26;398;22;89;2261;9;1542;5;63;27;17;17;1134;2399;47;3126;6;64;1884;44;1358;23;78;2283;18;1770;14;61;21;12;36;1011
KI_16;<3468, 5, 958>;True;260;475;120;40;100;5;0;12;1;1012;80;596;57;63;3924;9;3766;34;63;3584;45;550;72;43;37;17;82;258;3414;66;2660;36;87;2763;42;2576;59;80;3309;42;436;85;99;94;26;35;3812
KI_17;<3468, 5, 958>;True;288.33333333333331;667;118.33333333333333;70;100;13.94;0;12;1;2246;41;3131;16;22;3493;39;3392;63;24;323;53;2397;62;44;37;3;68;1872;3833;36;1891;23;111;2282;49;2488;31;63;4000;32;796;95;112;52;22;22;1711
KI_18;<3468, 5, 958>;True;277.08695652173913;1646;116.08695652173913;-30;191;9.03;91;46;1;992;48;1931;42;70;3184;32;690;20;33;462;99;3250;13;73;100;0;73;879;2622;77;3084;58;89;1010;51;982;32;47;825;65;2461;26;59;41;63;57;3573
KI_19;<3468, 5, 958>;True;300;474;120;80;100;5.82;0;10;1;1012;80;596;57;63;3924;9;3766;34;63;3584;45;550;72;43;37;17;82;258;3414;66;2660;36;87;2763;42;2576;59;80;3309;42;436;85;99;94;26;35;3812
KI_20;<3468, 5, 958>;True;312.30769230769232;525;112.30769230769231;100;100;8.22;0;13;1;392;41;631;40;43;3504;33;702;28;28;3201;38;967;80;85;24;8;31;100;408;20;2178;70;70;210;16;3712;39;80;3082;41;3607;61;70;0;100;100;441
KI_21;<3468, 5, 958>;True;313.33333333333331;498;113.33333333333333;100;100;9.92;0;12;1;2109;44;2999;13;14;3612;35;3760;78;16;527;49;2266;45;70;34;0;77;1988;4000;39;1446;20;120;1399;42;3007;53;75;4000;36;1020;94;100;32;24;5;4000
KI_22;<3468, 5, 958>;True;280;513;120;60;100;7.24;0;11;1;2807;82;1314;30;51;3743;13;3513;36;61;3411;42;704;67;44;34;21;80;411;3422;66;2607;35;84;2151;53;1463;61;56;2096;27;1791;41;68;13;84;52;2901
KI_23;<3468, 5, 958>;True;270;649;120;50;100;9.88;0;14;1;1381;30;2388;36;61;4000;18;2747;48;67;1533;65;2104;63;23;16;87;24;737;2396;21;4000;35;62;1761;64;721;84;26;2435;66;2002;58;51;56;0;100;656
KI_24;<3468, 5, 958>;True;310;325;120;90;100;4.8;0;6;1;1012;80;596;57;63;3924;9;3766;34;63;3584;45;550;72;43;37;17;82;258;3414;66;2660;36;87;2763;42;2576;59;80;3309;42;436;85;99;94;26;35;3812
KI_25;<3468, 5, 958>;True;312.5;365;112.5;100;100;4.84;0;8;1;2294;37;955;35;39;4000;5;4000;25;69;3614;44;449;73;41;18;10;67;1479;3594;73;2996;36;97;2477;40;1814;73;42;3437;39;100;97;103;24;11;62;1880
KI_26;<3468, 5, 958>;True;348.30769230769232;385;112.30769230769231;100;136;2.45;36;13;1;2427;37;3419;8;40;2012;41;1548;40;88;1569;5;466;5;78;26;17;16;1041;2826;64;3847;5;66;1990;46;1500;25;77;2275;13;1605;13;62;23;13;23;1427
KI_27;<3468, 5, 958>;True;316.36363636363637;482;116.36363636363636;90;110;5.22;10;11;1;2408;37;3361;11;41;1799;38;1274;36;89;1730;5;716;5;75;26;18;15;863;3003;77;4000;5;81;2456;57;2087;27;72;2310;25;1752;34;60;16;5;43;2257
KI_28;<3468, 5, 958>;True;291;597;120;70;101;10.29;1;11;1;2892;36;4000;5;38;3601;10;3405;32;64;2356;15;996;20;62;22;16;0;1438;1671;47;2043;20;60;3130;85;2938;28;60;3452;42;562;66;44;26;13;68;642
KI_29;<3468, 5, 958>;True;320;466;120;100;100;7.39;0;6;1;801;90;100;66;71;3473;18;2291;36;46;3906;47;100;67;58;39;17;81;127;2796;53;3200;27;61;2676;46;3040;65;94;3490;43;100;86;135;17;11;79;2174
KI_30;<3468, 5, 958>;True;307.14285714285711;295;117.14285714285714;90;100;5.37;0;7;1;1012;80;596;57;63;3924;9;3766;34;63;3584;45;550;72;43;37;17;82;258;3414;66;2660;36;87;2763;42;2576;59;80;3309;42;436;85;99;94;26;35;3812
KI_31;<3468, 5, 958>;True;320;304;120;100;100;4.6;0;6;1;1962;48;2678;18;20;3972;5;3766;27;70;3147;45;795;68;46;38;23;83;100;3609;69;2609;39;97;2635;43;2398;56;89;3276;42;457;84;98;47;6;67;2410
KI_32;<3468, 5, 958>;True;305;390;115;90;100;7.02;0;8;1;2240;39;3290;7;8;3479;18;2360;37;44;1927;48;1368;54;65;35;6;78;1286;4000;36;1520;17;122;3134;21;2407;38;50;4000;32;1277;101;111;32;23;5;3982
KI_33;<3468, 5, 958>;True;302.72727272727275;351;112.72727272727272;90;100;3.89;0;11;1;1537;55;2218;43;29;4000;5;4000;35;64;3248;37;768;56;47;37;16;77;297;2841;60;2631;37;65;2522;39;1892;44;69;3572;48;193;103;107;92;25;34;3721
KI_34;<3468, 5, 958>;True;314.28571428571428;324;114.28571428571429;100;100;4.83;0;7;1;2294;37;955;35;39;4000;5;4000;25;69;3614;44;449;73;41;18;10;67;1479;3594;73;2996;36;97;2477;40;1814;73;42;3437;39;100;97;103;24;11;62;1880
KI_35;<3468, 5, 958>;True;320;327;120;100;100;4.82;0;6;1;772;68;572;50;55;3116;8;3433;45;46;3437;15;1431;54;68;21;7;52;174;697;54;1351;73;65;2849;30;3662;25;56;3561;43;940;71;46;38;21;80;338
KI_36;<3468, 5, 958>;True;308;402;108;100;100;4.23;0;20;1;2103;44;3060;12;13;3943;9;3965;32;61;1768;46;1535;56;58;25;5;71;1716;3106;37;1188;27;77;3383;13;3764;31;70;3802;40;727;83;69;38;30;0;4000
KI_37;<3468, 5, 958>;True;320;342;120;100;100;4.68;0;6;1;732;88;100;67;67;4000;5;4000;41;47;3360;39;715;61;45;38;17;93;107;3040;55;2966;24;68;2083;35;1593;42;86;3832;57;100;120;116;100;31;39;4000
KI_38;<3468, 5, 958>;True;305;311;115;90;100;4.07;0;8;1;1011;80;596;57;63;3924;9;3766;34;63;3584;45;550;72;43;37;17;82;258;2080;73;1513;47;73;3384;24;3213;45;70;3520;44;523;74;55;67;21;56;2156
KI_39;<3468, 5, 958>;True;310.76923076923077;374;110.76923076923077;100;100;4.96;0;13;1;2294;37;955;35;39;4000;5;4000;25;69;3614;44;449;73;41;18;10;67;1479;3594;73;2996;36;97;2477;40;1814;73;42;3437;39;100;97;103;24;11;62;1880
KI_40;<3468, 5, 958>;True;317.5;433;112.5;100;105;6.93;5;16;1;2408;37;3361;11;41;1799;38;1274;36;89;1730;5;716;5;75;26;18;15;863;3003;77;4000;5;81;2456;57;2087;27;72;2310;25;1752;34;60;16;5;43;2257
KI_41;<3468, 5, 958>;True;316.66666666666669;317;116.66666666666667;100;100;3.86;0;6;1;1962;48;2678;18;20;3972;5;3766;27;70;3147;45;795;68;46;38;23;83;100;3609;69;2609;39;97;2635;43;2398;56;89;3276;42;457;84;98;47;6;67;2410
KI_42;<3468, 5, 958>;True;305;382;115;90;100;4.84;0;8;1;2190;45;2712;25;37;3432;12;3379;40;55;2868;18;1406;36;57;29;9;70;335;100;58;770;91;75;2908;28;3636;26;56;3109;32;1141;51;48;38;24;75;271
KI_43;<3468, 5, 958>;True;315;461;115;100;100;5.41;0;12;1;1537;55;2218;43;29;4000;5;4000;35;64;3248;37;768;56;47;37;16;77;297;2841;60;2631;37;65;2522;39;1892;44;69;3572;48;193;103;107;92;25;34;3721
KI_44;<3468, 5, 958>;True;321.25;377;111.25;100;110;5.59;10;16;1;2396;36;3327;11;41;1751;37;1213;35;89;1623;5;550;5;77;26;17;15;942;2739;58;3772;5;60;2775;64;2488;28;67;2292;19;1678;23;61;23;13;24;1464
KI_45;<3468, 5, 958>;True;318;566;116;80;122;7.83;22;15;1;2495;39;3624;5;38;1014;24;269;19;90;1947;6;1054;5;70;26;17;15;865;2407;37;3356;10;41;3961;95;3952;26;46;2058;42;1955;40;62;21;13;33;908
KI_46;<3468, 5, 958>;True;309.23076923076923;268;109.23076923076923;100;100;3.33;0;13;1;754;61;609;48;51;4000;5;4000;48;27;2711;22;1260;40;59;37;18;81;240;1022;76;632;55;60;1993;16;2488;28;78;2611;21;2364;34;60;44;31;63;470
KI_47;<3468, 5, 958>;True;317.5;307;117.5;100;100;3.85;0;8;1;552;46;646;42;44;4000;6;4000;24;81;3581;45;550;71;42;36;15;74;238;4000;78;3661;34;109;1573;24;2805;61;28;3370;39;445;86;97;69;18;35;2381
KI_48;<3468, 5, 958>;True;314;356;114;100;100;4.74;0;10;1;732;88;100;67;67;4000;5;4000;41;47;3360;39;715;61;45;38;17;93;107;3040;55;2966;24;68;2083;35;1593;42;86;3832;57;100;120;116;100;31;39;4000
KI_49;<3468, 5, 958>;True;316;332;116;100;100;4.58;0;10;1;1285;48;1640;31;44;4000;6;4000;45;33;2454;14;1403;15;60;37;18;74;320;1567;58;1741;35;49;1991;16;2507;28;77;2719;22;1805;34;57;61;66;15;1067
KI_50;<3468, 5, 958>;True;308.69565217391306;398;108.69565217391305;100;100;4.63;0;23;1;686;48;1359;41;57;1843;5;2098;67;16;510;94;3221;15;68;51;0;50;519;987;47;1802;42;66;1416;7;2637;69;11;2175;58;3071;36;75;53;1;47;522
KI_51;<3468, 5, 958>;True;329.11111111111109;434;111.11111111111111;100;118;3.16;18;18;1;2427;37;3419;8;40;2012;41;1548;40;88;1569;5;466;5;78;26;17;16;1041;2826;64;3847;5;66;1990;46;1500;25;77;2275;13;1605;13;62;23;13;23;1427
KI_52;<3468, 5, 958>;True;306.66666666666669;242;106.66666666666667;100;100;1.97;0;15;1;2185;38;1612;27;39;4000;5;4000;5;93;3919;51;208;86;37;19;9;73;1560;4000;86;3061;45;121;1917;12;2029;67;22;3759;46;100;119;113;28;10;69;2141
KI_53;<3468, 5, 958>;True;317.5;346;117.5;100;100;3.9;0;8;1;2814;35;3800;5;36;3849;5;3955;27;63;3634;56;227;78;20;35;8;41;928;2459;59;2286;34;72;1348;32;100;9;119;3726;22;609;77;90;23;12;51;1733
KI_54;<3468, 5, 958>;True;330.5;425;107.5;100;123;3.72;23;24;1;2408;37;3361;11;41;1799;38;1274;36;89;1730;5;716;5;75;25;18;15;863;2559;47;3523;9;51;2446;56;2074;27;72;1974;13;1153;17;68;19;9;32;1731
KI_55;<3468, 5, 958>;True;305.55555555555554;390;115.55555555555556;90;100;5.19;0;9;1;839;40;1021;43;44;3967;7;3870;34;62;3253;41;869;68;38;42;43;85;745;1458;48;1353;38;52;2031;37;1141;30;53;2022;32;1838;68;49;61;43;50;1982
KI_56;<3468, 5, 958>;True;300;461;120;80;100;6.2;0;10;1;2240;39;3290;7;8;3479;18;2360;37;44;1927;48;1368;54;65;35;6;78;1286;4000;36;1520;17;122;3134;21;2407;38;50;4000;32;1277;101;111;32;23;5;3982
KI_57;<3468, 5, 958>;True;280;492;120;60;100;4.74;0;10;1;1698;38;2478;17;30;3356;11;3018;39;52;1786;5;2058;5;44;30;6;55;834;2110;41;2931;10;38;3381;28;1446;32;34;3878;54;2150;114;75;16;8;36;564
KI_58;<3468, 5, 958>;True;290;608;120;70;100;8.78;0;9;1;1381;30;2388;36;61;4000;18;2747;48;67;1533;65;2104;63;23;16;87;24;737;2396;21;4000;35;62;1761;64;721;84;26;2435;66;2002;58;51;56;0;100;656
KI_59;<3468, 5, 958>;True;316.66666666666669;454;116.66666666666667;100;100;9.36;0;6;1;807;47;1535;36;59;3515;33;696;28;28;2470;50;1767;50;81;47;0;46;306;2044;47;1958;47;43;1876;17;2189;53;25;3187;41;3958;74;64;78;14;65;1421
KI_60;<3468, 5, 958>;True;316.66666666666669;327;116.66666666666667;100;100;5.02;0;6;1;775;44;887;40;42;3891;9;3757;34;62;3581;45;543;71;42;38;19;94;296;1465;49;1353;38;53;1995;29;2776;62;48;3137;49;234;90;103;70;18;35;2395
KI_61;<3468, 5, 958>;True;327;702;110;100;117;8.21;17;28;1;2408;37;3361;11;41;1799;38;1274;36;89;1730;5;716;5;75;26;18;15;863;3003;77;4000;5;81;2456;57;2087;27;72;2310;25;1752;34;60;16;5;43;2257
KI_62;<3468, 5, 958>;True;306;551;116;90;100;11.9;0;10;1;2174;42;3062;14;17;3543;37;3549;69;20;493;49;2287;47;65;36;2;70;1908;4000;38;1042;20;143;1295;42;2988;52;77;1840;45;1828;75;67;32;23;5;3996
KI_63;<3468, 5, 958>;True;307.5;396;107.5;100;100;4.46;0;16;1;2315;43;2901;23;36;3538;14;3362;39;58;2545;20;1392;27;51;38;12;92;516;1730;59;3143;28;42;3498;13;3251;35;63;2733;22;1242;29;54;57;38;92;722
KI_64;<3468, 5, 958>;True;312.5;349;112.5;100;100;5.08;0;8;1;2294;37;955;35;39;4000;5;4000;25;69;3614;44;449;73;41;18;10;67;1479;3594;73;2996;36;97;2477;40;1814;73;42;3437;39;100;97;103;24;11;62;1880
KI_65;<3468, 5, 958>;True;304;409;114;90;100;4.5;0;10;1;2648;32;1791;47;22;3994;5;3996;25;68;4000;49;100;83;46;11;14;66;1342;3279;47;2828;49;45;2124;41;1205;71;50;3010;34;598;85;90;34;0;68;1819
KI_66;<3468, 5, 958>;True;314;389;114;100;100;5.08;0;10;1;2294;37;955;35;39;4000;5;4000;25;69;3614;44;449;73;41;18;10;67;1479;3594;73;2996;36;97;2477;40;1814;73;42;3437;39;100;97;103;24;11;62;1880
KI_67;<3468, 5, 958>;True;280;751;120;60;100;9.27;0;9;1;1381;30;2388;36;61;4000;18;2747;48;67;1533;65;2104;63;23;16;87;24;737;2396;21;4000;35;62;1761;64;721;84;26;2435;66;2002;58;51;56;0;100;656
KI_68;<3468, 5, 958>;True;290;497;120;70;100;9.39;0;8;1;1548;54;2584;32;41;3452;19;2224;36;45;2788;38;1830;83;5;14;11;84;1655;1116;70;840;47;58;1198;62;1062;21;32;3602;44;669;72;46;62;18;57;566
KI_69;<3468, 5, 958>;True;300;716;120;80;100;8.49;0;14;1;1548;54;2584;32;41;3452;19;2224;36;45;2788;38;1830;83;5;14;11;84;1655;1116;70;840;47;58;1198;62;1062;21;32;3602;44;669;72;46;62;18;57;566
KI_70;<3468, 5, 958>;True;280;797;120;60;100;8.61;0;16;1;1548;54;2584;32;41;3452;19;2224;36;45;2788;38;1830;83;5;14;11;84;1655;1116;70;840;47;58;1198;62;1062;21;32;3602;44;669;72;46;62;18;57;566
KI_71;<3468, 5, 958>;True;313.33333333333331;309;113.33333333333333;100;100;4.82;0;9;1;2392;37;3039;14;40;4000;5;4000;24;68;2724;25;575;40;57;15;7;86;1707;3496;70;3026;33;92;1868;38;1329;39;84;4000;53;100;135;114;24;14;41;1436
KI_72;<3468, 5, 958>;True;322;522;111;100;111;7.84;11;20;1;2408;37;3361;11;41;1799;38;1274;36;89;1730;5;716;5;75;26;18;15;863;3003;77;4000;5;81;2456;57;2087;27;72;2310;25;1752;34;60;16;5;43;2257
KI_73;<3468, 5, 958>;True;312.5;302;112.5;100;100;4.56;0;8;1;1465;58;2275;36;44;4000;5;4000;32;77;3282;42;1036;76;28;30;15;82;648;1989;37;3907;15;28;2863;37;2035;52;63;3327;42;383;85;102;39;15;67;2633
KI_74;<3468, 5, 958>;True;315.18181818181819;542;118.18181818181819;90;107;5.27;7;11;1;2408;37;3361;11;41;1799;38;1274;36;89;1730;5;716;5;75;26;18;15;863;3003;77;4000;5;81;2456;57;2087;27;72;2310;25;1752;34;60;16;5;43;2257
KI_75;<3468, 5, 958>;True;308;374;108;100;100;4.47;0;20;1;2412;38;3585;5;5;3865;8;3577;37;51;1923;45;1397;50;65;34;3;77;1503;4000;33;1540;12;146;3336;17;2779;37;50;4000;40;1102;131;124;35;17;75;545
KI_76;<3468, 5, 958>;True;304;318;114;90;100;4.43;0;10;1;593;48;660;42;44;4000;6;4000;43;40;2850;26;1144;45;56;51;44;10;729;1134;67;880;50;54;1829;17;2386;28;79;2820;26;1907;42;56;65;73;7;1177
KI_77;<3468, 5, 958>;True;316;434;116;100;100;3.66;0;10;1;2172;43;2747;24;36;4000;16;3854;25;79;1826;41;1926;28;51;24;10;70;816;1198;55;2243;32;42;1679;8;2414;65;16;1409;55;2234;30;53;66;43;100;637
KI_78;<3468, 5, 958>;True;317.5;420;112.5;90;115;4.97;15;16;1;2396;36;3327;11;41;1751;37;1213;35;89;1623;5;550;5;77;26;17;15;942;2739;58;3772;5;60;2775;64;2488;28;67;2292;19;1678;23;61;23;13;24;1464
KI_79;<3468, 5, 958>;True;307.77777777777777;334;117.77777777777777;90;100;4.84;0;9;1;1169;45;1454;33;42;4000;5;4000;37;54;1875;5;1833;5;68;36;17;81;289;2345;55;2036;35;66;3160;22;2936;41;71;3621;48;383;86;67;55;21;78;1335
KI_80;<3468, 5, 958>;True;312;360;112;100;100;4.69;0;10;1;1676;56;2349;29;39;4000;5;4000;35;57;1533;35;2413;24;39;39;15;65;352;2642;61;2551;32;64;2106;39;1807;46;67;2136;62;1805;83;64;87;21;27;3057
KI_81;<3468, 5, 958>;True;307.5;479;117.5;90;100;9.71;0;8;1;1381;30;2388;36;61;4000;18;2747;48;67;1533;65;2104;63;23;16;87;24;737;2396;21;4000;35;62;1761;64;721;84;26;2435;66;2002;58;51;56;0;100;656
KI_82;<3468, 5, 958>;True;316.66666666666669;301;116.66666666666667;100;100;3.94;0;6;1;3282;28;2114;11;14;3947;5;3341;69;45;3517;15;1599;40;57;31;10;59;288;162;5;2751;96;60;2146;33;3489;24;45;4000;48;1334;80;59;44;7;37;672
KI_83;<3468, 5, 958>;True;307.5;375;117.5;90;100;4.46;0;8;1;2294;37;955;35;39;4000;5;4000;25;69;3614;44;449;73;41;18;10;67;1479;3594;73;2996;36;97;2477;40;1814;73;42;3437;39;100;97;103;24;11;62;1880
KI_84;<3468, 5, 958>;True;304;386;114;90;100;5.32;0;10;1;2294;37;955;35;39;4000;5;4000;25;69;3614;44;449;73;41;18;10;67;1479;3594;73;2996;36;97;2477;40;1814;73;42;3437;39;100;97;103;24;11;62;1880
KI_85;<3468, 5, 958>;True;312;390;112;100;100;5.29;0;10;1;2294;37;955;35;39;4000;5;4000;25;69;3614;44;449;73;41;18;10;67;1479;3594;73;2996;36;97;2477;40;1814;73;42;3437;39;100;97;103;24;11;62;1880
KI_86;<3468, 5, 958>;True;306.66666666666669;411;116.66666666666667;90;100;4.63;0;12;1;1060;58;2247;36;68;4000;5;4000;35;64;1561;74;2246;32;61;55;12;73;711;1846;60;2443;35;74;2509;39;1884;44;69;1435;79;2333;34;67;100;30;18;4000
KI_87;<3468, 5, 958>;True;302.72727272727275;420;112.72727272727272;90;100;7.08;0;11;1;2477;36;3433;10;39;4000;19;2774;44;75;2215;43;2011;52;36;12;40;28;394;2397;21;3996;34;61;1489;23;2030;74;18;2450;65;1999;57;51;60;0;100;705
KI_88;<3468, 5, 958>;True;315;346;115;100;100;4.69;0;8;1;2093;49;2783;19;45;4000;5;4000;37;55;2375;12;1456;10;61;36;17;79;289;3318;63;2748;32;82;2336;37;2011;49;82;3692;54;100;114;112;100;27;38;4000
KI_89;<3468, 5, 958>;True;310;485;120;90;100;9;0;8;1;1496;55;1875;37;65;4000;22;100;5;35;385;114;3319;5;72;43;0;8;130;3043;80;2437;40;70;961;51;1212;38;44;823;63;2482;26;59;41;28;29;1679
KI_90;<3468, 5, 958>;True;305;335;115;90;100;5.31;0;8;1;1338;68;1295;44;47;3904;9;3746;34;62;3651;44;476;73;40;37;17;83;181;2709;62;2404;33;64;3318;25;3145;46;70;3745;42;223;82;54;97;26;31;4000
KI_91;<3468, 5, 958>;True;310;375;120;90;100;4.91;0;6;1;2725;36;2566;17;26;3357;17;3371;25;63;2494;20;1381;26;50;35;11;78;424;1763;58;3120;27;41;3488;13;3249;34;63;2698;22;1226;28;53;61;42;97;798
KI_92;<3468, 5, 958>;True;300;423;120;80;100;7.76;0;8;1;766;86;200;58;62;3792;16;3504;30;61;2884;47;950;74;37;36;16;83;238;3309;53;3048;37;82;2867;47;2382;42;70;2956;43;667;84;89;83;24;32;3121
KI_93;<3468, 5, 958>;True;305;352;115;90;100;6.94;0;8;1;1012;80;596;57;63;3924;9;3766;34;63;3584;45;550;72;43;37;17;82;258;3414;66;2660;36;87;2763;42;2576;59;80;3309;42;436;85;99;94;26;35;3812
KI_94;<3468, 5, 958>;True;305;349;115;90;100;4.61;0;8;1;2315;43;2901;23;36;3538;14;3362;39;58;2545;20;1392;27;51;38;12;92;516;1730;59;3143;28;42;3498;13;3251;35;63;2733;22;1242;29;54;57;38;92;722
KI_95;<3468, 5, 958>;True;310;354;120;90;100;5.03;0;6;1;1865;35;3506;19;24;4000;5;4000;23;72;3748;43;141;65;49;19;9;70;1386;3748;76;2910;37;103;2437;42;1967;79;42;3605;35;100;93;144;18;11;60;1755
KI_96;<3468, 5, 958>;True;310;377;120;90;100;4.78;0;6;1;1012;80;596;57;63;3924;9;3766;34;63;3584;45;550;72;43;37;17;82;258;3414;66;2660;36;87;2763;42;2576;59;80;3309;42;436;85;99;94;26;35;3812
KI_97;<3468, 5, 958>;True;316;675;116;100;100;9.85;0;10;1;2109;44;2999;13;14;3612;35;3760;78;16;527;49;2266;45;70;34;0;77;1988;4000;39;1446;20;120;1399;42;3007;53;75;4000;36;1020;94;100;32;24;5;4000
KI_98;<3468, 5, 958>;True;310;341;120;90;100;5.26;0;6;1;1188;69;1373;47;53;4000;5;4000;33;69;3636;44;433;68;46;34;16;79;386;2034;39;3793;19;32;2772;45;2990;64;89;3412;40;100;77;135;19;12;57;1785
KI_99;<3468, 5, 958>;True;306;569;116;90;100;9.41;0;10;1;1965;49;2580;19;23;3637;30;1955;43;53;2905;78;2854;30;33;39;21;76;1331;2411;18;3683;5;5;3460;43;3017;80;10;3521;84;3584;40;22;37;18;81;299
KI_100;<3468, 5, 958>;True;310;325;120;90;100;4.84;0;6;1;1081;79;682;52;64;4000;5;4000;42;63;4000;24;100;74;40;36;6;35;1000;4000;60;3378;23;95;2588;42;2610;55;78;1980;68;2210;74;69;37;6;35;1075
KI_101;<3468, 5, 958>;True;305;554;115;90;100;12.58;0;12;1;740;48;1461;41;59;3636;41;214;5;38;468;98;3245;13;72;65;0;56;624;1318;57;1922;46;67;1217;39;1260;40;39;687;77;2792;21;62;47;19;52;1477
KI_102;<3468, 5, 958>;True;305;498;115;90;100;6.88;0;12;1;2240;39;3290;7;8;3479;18;2360;37;44;1927;48;1368;54;65;35;6;78;1286;4000;36;1520;17;122;3134;21;2407;38;50;4000;32;1277;101;111;32;23;5;3982
KI_103;<3468, 5, 958>;True;304;294;114;90;100;4.46;0;10;1;3749;23;2102;5;5;3877;5;3319;69;44;3423;17;1649;39;57;42;5;54;378;344;13;2641;86;62;2033;28;3335;32;39;866;92;3031;20;70;51;1;46;522
KI_104;<3468, 5, 958>;True;314;303;114;100;100;3.99;0;10;1;1837;47;1951;33;40;4000;5;4000;22;75;4000;46;100;68;58;16;10;73;1549;2857;66;2847;34;76;2941;29;2009;55;43;3456;39;100;97;105;20;11;69;1806
KI_105;<3468, 5, 958>;True;317.5;487;117.5;100;100;11.68;0;8;1;2109;44;2999;13;14;3612;35;3760;78;16;527;49;2266;45;70;34;0;77;1988;4000;39;1446;20;120;1399;42;3007;53;75;4000;36;1020;94;100;32;24;5;4000
KI_106;<3468, 5, 958>;True;307.77777777777777;335;117.77777777777777;90;100;4.69;0;9;1;2294;37;955;35;39;4000;5;4000;25;69;3614;44;449;73;41;18;10;67;1479;3594;73;2996;36;97;2477;40;1814;73;42;3437;39;100;97;103;24;11;62;1880
KI_107;<3468, 5, 958>;True;320;328;120;100;100;5.27;0;6;1;540;50;579;45;47;4000;5;4000;20;88;3586;44;550;72;44;36;15;73;238;1806;52;1554;38;63;3427;50;2471;57;109;3246;44;414;83;100;87;24;35;3421
KI_108;<3468, 5, 958>;True;305;414;115;90;100;5.62;0;12;1;2294;37;955;35;39;4000;5;4000;25;69;3614;44;449;73;41;18;10;67;1479;3594;73;2996;36;97;2477;40;1814;73;42;3437;39;100;97;103;24;11;62;1880
