Name;Coord;Winner;Fitness;GameTime;Score;deffScore;suppScore;townLifeDeviation;deff-ConquerRadius;deff-AttackMinLife;deff-SupportRadius;deff-SupportMaxCap;deff-SupportMinCap;off-ConquerRadius;off-AttackMinLife;off-SupportRadius;off-SupportMaxCap;off-SupportMinCap;supp-ConquerRadius;supp-AttackMinLife;supp-SupportRadius;supp-SupportMaxCap;supp-SupportMinCap;SupportTownRatio;DeffTownRatio;AtkTownRatio;CategorisationRadius
EA161;<3468, 5, 958>;True;321;429;300;-10;31;3.07;2519;40;2468;68;38;1735;5;1596;41;38;2515;38;1094;30;24;53;28;74;421
EA147;<3468, 5, 958>;True;304;472;280;-10;34;2.82;2667;30;2912;78;28;1788;5;1679;43;20;3527;8;770;25;6;39;8;60;459
EA143;<3468, 5, 958>;True;358;540;400;-60;18;5.41;2477;33;2740;69;24;1588;5;423;119;164;3598;5;839;46;19;53;27;73;236
EA146;<3468, 5, 958>;True;295;395;260;0;35;2.74;4000;5;4000;115;5;1623;5;731;62;87;2208;21;1887;58;20;44;15;65;393
EA134;<3468, 5, 958>;True;358;496;360;-20;18;5.27;1526;43;1488;14;21;1699;5;1397;45;48;2231;22;1982;65;23;46;19;66;368
EA115;<3468, 5, 958>;False;351;718;500;-150;1;50;2464;34;2449;64;25;1558;5;232;72;95;1608;39;2032;68;19;37;17;54;390
EA98;<3468, 5, 958>;True;404;573;460;-70;14;6.72;2051;35;2021;38;18;1720;5;1662;40;40;1760;34;1729;47;18;48;22;70;325
EA69;<3468, 5, 958>;True;206;317;160;0;46;2.06;2067;37;2013;42;20;1674;5;1291;39;76;2997;18;1064;49;20;52;27;72;313
EA54;<3468, 5, 958>;True;505;688;600;-110;15;6.28;2895;25;2786;63;13;1729;5;1421;41;40;970;49;2372;78;20;44;14;64;371
EA58;<3468, 5, 958>;True;412;542;460;-70;22;4.43;1787;47;1634;31;32;1740;5;1766;27;36;3060;11;1112;48;19;44;17;61;341
EA65;<3468, 5, 958>;True;303;381;260;0;43;2.19;2446;37;2451;64;31;1662;5;781;56;104;1459;42;1948;61;21;45;16;67;349
EA47;<3468, 5, 958>;True;383;553;400;-30;13;7.08;2353;39;2239;66;25;1605;5;589;84;127;1578;42;1928;53;23;51;21;72;358
EA44;<3468, 5, 958>;False;131;490;200;-70;1;50;3076;22;2933;75;23;1621;5;681;85;108;2500;18;1461;52;16;48;19;69;392
EA34;<3468, 5, 958>;True;274;358;240;0;34;2.81;2422;36;2295;58;34;1684;5;999;71;85;2366;25;1274;36;11;47;15;69;401
EA33;<3468, 5, 958>;True;275;379;240;0;35;2.73;2445;35;2341;58;32;1743;5;903;70;77;2730;18;1125;32;13;57;30;80;126
EA5;<3468, 5, 958>;False;747;1183;1280;-540;7;13.55;2569;32;2628;71;28;1700;5;1005;53;78;790;55;2379;65;19;26;6;35;405
EA0;<3468, 5, 958>;True;411;574;460;-60;11;8.72;2914;25;2965;77;36;1728;5;1294;54;58;1779;39;1906;57;17;24;6;32;381
EA4;<3468, 5, 958>;True;377;470;380;-30;27;3.52;2696;29;2733;78;20;1671;5;1407;38;71;2055;29;1642;55;18;50;20;71;391
EA1;<3468, 5, 958>;True;303;430;280;0;23;4.08;3068;24;2911;74;20;1764;5;1378;33;42;1826;32;2172;66;24;47;19;68;394
EA196;<3468, 5, 958>;True;410;649;500;-100;10;9.78;2957;24;3087;81;43;1712;5;1069;49;70;2472;15;2210;77;28;26;6;35;403
EA191;<3468, 5, 958>;True;297;380;260;0;37;2.54;2515;33;2363;56;23;1631;5;792;78;100;2244;26;1318;36;11;51;17;74;331
EA187;<3468, 5, 958>;True;374;565;400;-40;14;6.57;2450;34;2450;60;28;1694;5;622;71;84;1721;35;1882;59;19;43;19;59;355
EA160;<3468, 5, 958>;True;966;1159;1420;-460;6;14.58;3220;20;3154;84;17;1670;5;1975;29;51;2174;27;1827;62;21;47;19;64;426
EA154;<3468, 5, 958>;False;111;488;180;-70;1;50;2013;44;1877;44;26;1622;5;968;68;83;1656;38;1825;53;16;36;7;72;544
EA151;<3468, 5, 958>;True;368;510;380;-30;18;5.23;2659;32;2648;69;23;1649;5;1250;58;78;2981;12;1051;38;12;43;13;65;439
EA141;<3468, 5, 958>;True;389;595;420;-50;19;5.07;3598;10;3646;97;7;1718;5;1676;39;39;1694;34;1974;60;22;47;20;69;369
EA108;<3468, 5, 958>;False;440;778;580;-230;90;1;3264;16;3232;87;26;1508;5;100;178;270;1967;30;1573;52;16;37;9;70;509
EA109;<3468, 5, 958>;True;270;387;200;0;70;1.31;3070;22;3019;78;24;1665;5;1617;38;48;1580;36;1954;59;22;47;12;73;485
EA93;<3468, 5, 958>;False;81;451;120;-40;1;50;2819;26;2729;69;26;1620;5;945;52;71;673;55;2426;100;24;55;25;76;425
EA90;<3468, 5, 958>;False;101;486;140;-40;1;50;2381;37;2388;61;26;1653;5;1050;62;82;2365;21;1682;58;18;42;13;58;403
EA87;<3468, 5, 958>;True;253;382;220;0;33;2.87;3522;13;3480;101;12;1633;5;832;73;103;3184;8;883;42;17;48;19;66;397
EA63;<3468, 5, 958>;True;382;564;420;-50;12;7.94;3758;9;3765;100;18;1546;5;629;133;198;1620;38;1818;50;11;47;12;71;455
EA60;<3468, 5, 958>;True;219;312;180;0;39;2.42;3204;15;3032;76;36;1808;5;1441;54;46;2223;25;1743;56;19;44;14;65;410
EA32;<3468, 5, 958>;True;550;776;720;-180;10;9.03;2661;27;2608;64;33;1604;5;529;116;167;1974;29;1655;53;17;38;13;62;462
EA20;<3468, 5, 958>;True;324;485;320;-20;24;3.96;2545;31;2565;67;30;1807;5;1521;23;23;3005;15;1063;44;15;40;13;55;408
EA10;<3468, 5, 958>;False;281;766;500;-220;1;50;3047;21;3013;77;11;1834;5;1419;55;44;2210;22;1955;64;25;48;21;69;386
EA12;<3468, 5, 958>;False;201;717;360;-160;1;50;2387;35;2463;64;22;1639;5;834;60;96;1350;45;2073;68;23;28;8;43;436
EA16;<3468, 5, 958>;True;276;335;240;0;36;2.62;2299;40;2074;48;36;1714;5;930;79;95;2077;26;1979;67;22;48;19;70;421
EA6;<3468, 5, 958>;False;171;576;260;-90;1;50;2461;35;2663;58;32;1691;5;1549;25;12;2352;22;1813;63;25;56;25;76;374
EA15;<3468, 5, 958>;False;41;424;80;-40;1;50;2477;33;2550;66;27;1650;5;976;55;99;1669;38;1829;59;20;45;17;72;443
EA198;<3468, 5, 958>;True;374;642;440;-80;14;6.87;2422;36;2295;58;34;1684;5;999;71;85;2366;25;1274;36;11;47;15;69;401
EA184;<3468, 5, 958>;True;337;569;340;-20;17;5.78;2255;39;2065;29;37;1669;5;1292;53;59;2112;25;2050;72;23;51;17;68;373
EA189;<3468, 5, 958>;True;290;374;260;0;30;3.14;2427;35;2377;62;22;1592;5;348;116;164;1621;37;1900;55;22;51;21;69;382
EA180;<3468, 5, 958>;True;268;417;220;0;48;1.98;2992;24;2954;76;25;1663;5;1115;60;76;1919;30;1809;58;19;45;13;71;442
EA169;<3468, 5, 958>;True;328;693;360;-40;8;11.6;1938;42;1981;45;25;1646;5;1135;45;68;1613;37;1608;51;19;33;14;63;558
EA171;<3468, 5, 958>;True;279;395;260;-20;39;2.45;3640;10;3647;103;23;1589;5;454;105;157;1764;35;1558;51;15;52;21;71;384
EA148;<3468, 5, 958>;True;710;855;1020;-320;10;9.51;2552;32;2535;67;24;1655;5;1534;37;60;1710;33;1890;58;22;50;20;70;390
EA110;<3468, 5, 958>;False;1601;1907;2880;-1280;1;50;2881;25;2936;76;37;1755;5;1347;53;53;2108;28;1938;63;21;37;13;51;395
EA139;<3468, 5, 958>;True;259;406;220;-10;49;1.93;4000;5;4000;122;20;1694;5;1025;57;80;797;54;2366;64;19;53;24;73;478
EA130;<3468, 5, 958>;True;365;614;380;-30;15;6.53;2713;29;2659;70;21;1618;5;1077;55;104;1793;33;1734;51;15;50;21;71;393
EA138;<3468, 5, 958>;True;195;325;160;0;35;2.71;4000;5;4000;124;19;1691;5;1083;63;77;1135;45;1909;61;18;47;20;66;468
EA126;<3468, 5, 958>;True;232;328;180;0;52;1.79;2925;26;2966;73;22;1652;5;703;68;88;1799;31;1618;45;14;48;20;68;442
EA117;<3468, 5, 958>;True;256;360;220;0;36;2.67;1554;51;1368;23;33;1623;5;711;53;86;1311;42;1877;58;20;41;13;57;384
EA107;<3468, 5, 958>;True;336;457;320;-20;36;2.63;4000;5;4000;118;23;1684;5;1375;54;68;1766;35;1550;51;14;52;21;71;370
EA78;<3468, 5, 958>;True;277;428;280;-30;27;3.54;2539;34;2485;56;32;1595;5;578;96;141;1823;35;1982;66;18;50;17;68;353
EA62;<3468, 5, 958>;True;383;623;420;-50;13;7.32;2535;32;2626;69;29;1776;5;1849;47;12;1492;41;2088;64;19;39;9;53;394
EA46;<3468, 5, 958>;True;361;588;400;-60;21;4.47;2610;30;2528;61;20;1671;5;691;85;102;1913;29;2137;71;23;45;17;65;366
EA43;<3468, 5, 958>;True;360;464;360;-20;20;4.67;3091;21;3106;89;49;1692;5;1324;42;59;2612;14;2261;84;32;55;21;76;278
EA19;<3468, 5, 958>;True;286;498;260;0;26;3.61;4000;5;4000;130;21;1702;5;1509;48;61;1765;35;1556;51;14;52;19;77;386
EA9;<3468, 5, 958>;True;526;812;660;-140;6;14.48;2569;32;2628;71;28;1700;5;1005;53;78;790;55;2379;65;19;26;6;35;405
EA14;<3468, 5, 958>;False;221;689;400;-180;1;50;2734;30;2713;57;35;1610;5;732;77;112;1928;32;2091;74;17;51;18;69;360
EA2;<3468, 5, 958>;True;360;470;360;-20;20;4.75;2324;37;2177;49;35;1717;5;633;75;86;1774;33;1525;32;9;40;14;52;337
EA75;<3468, 5, 958>;False;411;863;680;-270;1;50;2387;35;2463;64;22;1639;5;834;60;96;1350;45;2073;68;23;28;8;43;436
EA61;<3468, 5, 958>;True;362;663;420;-70;12;8.01;3497;16;3386;105;5;1673;5;1277;56;78;1112;44;1823;59;17;46;17;62;393
EA64;<3468, 5, 958>;True;285;408;240;0;45;2.1;2544;31;2533;61;32;1687;5;2022;16;20;3412;5;1012;58;17;62;25;71;252
EA51;<3468, 5, 958>;True;275;375;220;0;55;1.7;2702;27;2538;61;36;1553;5;100;145;218;2588;17;1343;50;16;40;9;61;414
EA39;<3468, 5, 958>;True;353;473;380;-50;23;4.08;2990;21;2996;75;12;1724;5;1288;47;64;2149;28;1661;56;21;50;24;70;347
EA29;<3468, 5, 958>;False;191;579;320;-130;1;50;2000;44;1813;39;28;1773;5;1318;59;58;1978;34;1146;23;13;53;21;74;425
EA30;<3468, 5, 958>;True;333;511;340;-30;23;4.09;2563;33;2530;64;28;1748;5;750;72;79;1728;35;1876;59;20;48;22;61;328
EA3;<3468, 5, 958>;True;317;507;320;-40;37;2.55;3046;25;2894;74;21;1823;5;1659;23;27;1835;32;2183;67;25;60;29;78;366
EA195;<3468, 5, 958>;True;347;509;400;-70;17;5.5;2544;31;2566;67;30;1763;5;1631;43;27;2920;18;1130;45;15;42;14;58;403
EA197;<3468, 5, 958>;True;226;326;160;0;66;1.41;2868;23;2778;72;23;1645;5;972;55;82;1738;34;1353;18;5;43;18;61;329
EA185;<3468, 5, 958>;True;309;630;320;-20;9;10.06;2086;41;1948;45;32;1647;5;773;59;88;2072;26;1976;66;21;27;10;61;608
EA188;<3468, 5, 958>;True;210;304;160;0;50;1.89;3077;22;2935;76;23;1683;5;1199;32;10;2084;25;2025;65;20;48;19;69;393
EA175;<3468, 5, 958>;True;248;339;200;0;48;1.97;3693;10;3667;104;20;1671;5;1930;30;52;1616;37;1448;46;11;53;21;72;355
EA165;<3468, 5, 958>;True;356;547;400;-60;16;5.83;2540;32;2562;63;23;1627;5;868;75;99;1594;36;1844;55;18;39;13;54;361
EA153;<3468, 5, 958>;True;393;606;460;-80;13;7.53;4000;5;4000;162;5;1741;5;1938;33;30;1906;30;1807;52;19;45;17;62;414
EA135;<3468, 5, 958>;True;388;528;420;-50;18;5.38;2629;30;2617;66;33;1666;5;1106;49;86;3997;5;507;43;14;49;21;72;414
EA137;<3468, 5, 958>;True;236;374;200;0;36;2.66;3718;9;3738;106;23;1670;5;1485;42;58;751;52;2011;65;19;47;20;65;456
EA125;<3468, 5, 958>;False;231;603;360;-130;1;50;3758;9;3765;100;18;1546;5;629;133;198;1620;38;1818;50;11;47;12;71;455
EA121;<3468, 5, 958>;True;367;592;420;-70;17;5.67;2988;24;3123;82;45;1776;5;1387;30;33;2542;14;2203;78;29;58;24;79;296
EA118;<3468, 5, 958>;True;322;485;320;-20;22;4.27;2306;37;2227;46;35;1665;5;1741;34;44;1638;35;1958;60;24;51;22;69;384
EA119;<3468, 5, 958>;True;252;357;220;0;32;2.94;2656;28;2524;61;32;1706;5;1574;17;18;1639;37;1577;43;20;43;13;62;387
EA113;<3468, 5, 958>;True;319;464;300;-10;29;3.26;3499;13;3454;100;12;1614;5;738;82;121;1745;32;1631;42;11;47;14;71;387
EA111;<3468, 5, 958>;False;151;526;220;-70;1;50;1556;52;1322;21;35;1720;5;1591;39;53;1390;40;2198;73;22;42;14;58;374
EA112;<3468, 5, 958>;True;278;366;260;-20;38;2.48;3640;10;3647;103;23;1589;5;454;105;157;1764;35;1558;51;15;52;21;71;384
EA103;<3468, 5, 958>;False;211;598;360;-150;1;50;2399;36;2240;36;41;1665;5;1970;25;32;2467;20;1342;44;13;46;19;60;352
EA100;<3468, 5, 958>;True;290;411;260;-10;40;2.37;2323;33;2711;34;24;1623;5;1119;56;86;2405;24;1246;32;13;60;13;74;351
EA72;<3468, 5, 958>;True;598;900;820;-230;8;11.63;1055;62;682;5;33;1730;5;1678;37;46;2290;27;1567;63;19;41;13;56;370
EA55;<3468, 5, 958>;True;427;607;520;-110;17;5.52;2085;42;1903;32;37;1738;5;1832;30;39;1930;33;1820;64;20;44;16;62;370
EA56;<3468, 5, 958>;True;272;421;240;0;32;2.96;1105;64;783;13;29;1773;5;1507;37;29;2220;23;1965;64;23;50;16;70;400
EA57;<3468, 5, 958>;True;259;341;220;0;39;2.46;1878;44;1751;37;25;1631;5;1107;52;101;1892;30;1533;38;10;50;21;72;391
EA49;<3468, 5, 958>;True;375;566;460;-100;15;6.4;2723;26;2552;61;36;1557;5;133;141;213;2170;26;1571;54;18;41;11;67;459
EA45;<3468, 5, 958>;True;348;566;360;-30;18;5.31;2998;23;2920;78;23;1657;5;1150;54;91;1749;35;1615;43;15;50;21;71;392
EA28;<3468, 5, 958>;True;327;593;340;-30;17;5.47;2394;37;2402;62;27;1664;5;1107;61;77;2332;22;1716;59;19;42;13;63;413
EA21;<3468, 5, 958>;False;291;666;500;-210;1;50;3718;9;3738;106;23;1670;5;1485;42;58;751;52;2011;65;19;47;20;65;456
EA199;<3468, 5, 958>;True;376;522;380;-20;16;6.11;1799;50;1563;37;24;1736;5;1557;24;17;1348;46;1962;43;17;50;17;70;401
EA186;<3468, 5, 958>;True;283;344;240;0;43;2.2;4000;5;4000;136;5;1647;5;610;58;75;1647;36;1701;53;15;51;22;71;443
EA176;<3468, 5, 958>;True;329;499;340;-30;19;5.16;3091;22;3070;82;16;1757;5;1368;51;51;1665;39;1969;56;23;49;20;70;388
EA173;<3468, 5, 958>;True;271;385;240;0;31;3.09;2810;26;2808;74;24;1650;5;951;25;30;1619;36;1391;13;5;37;10;70;500
EA168;<3468, 5, 958>;True;364;483;400;-60;24;3.93;2311;36;2235;46;34;1722;5;1740;32;45;1434;39;2155;71;22;51;22;69;386
EA155;<3468, 5, 958>;False;470;892;680;-260;50;1.89;2886;27;2781;73;17;1666;5;1168;54;55;2381;18;2198;77;27;49;20;71;381
EA162;<3468, 5, 958>;True;242;350;200;0;42;2.23;2468;34;2327;62;21;1604;5;609;63;87;1942;32;2048;68;17;48;19;68;406
EA158;<3468, 5, 958>;True;266;362;260;-20;26;3.63;3248;21;3110;78;21;1881;5;1742;16;13;1949;32;2126;69;22;58;27;76;370
EA114;<3468, 5, 958>;True;423;609;480;-70;13;7.08;2532;32;2492;66;25;1612;5;447;93;127;1603;38;1951;62;17;36;18;60;346
EA102;<3468, 5, 958>;True;392;655;480;-100;12;7.94;2661;29;2667;68;32;1710;5;1425;45;49;2176;25;1520;48;15;56;26;75;361
EA104;<3468, 5, 958>;True;326;511;360;-50;16;5.97;1977;44;1786;39;27;1621;5;736;61;86;1916;33;1670;48;15;53;21;74;424
EA105;<3468, 5, 958>;True;272;323;240;0;32;2.97;2544;31;2566;67;30;1763;5;1631;43;27;2920;18;1130;45;15;42;14;58;403
EA96;<3468, 5, 958>;True;333;550;340;-30;23;4.19;2000;44;1813;39;28;1773;5;1318;59;58;1978;34;1146;23;13;53;21;74;425
EA88;<3468, 5, 958>;True;367;734;420;-60;7;12.83;2308;36;2430;61;20;1657;5;859;62;115;1454;42;1967;64;22;39;11;74;573
EA99;<3468, 5, 958>;True;281;353;240;0;41;2.29;2090;42;1910;33;37;1726;5;1740;32;46;1379;41;2209;74;22;45;16;62;366
EA92;<3468, 5, 958>;True;265;438;260;-20;25;3.81;3298;17;3248;82;19;1664;5;553;79;88;1493;39;1950;58;20;48;21;66;394
EA89;<3468, 5, 958>;True;261;342;220;0;41;2.29;2290;38;2106;30;36;1718;5;1070;65;74;1396;41;1768;46;18;45;21;66;400
EA80;<3468, 5, 958>;True;449;720;540;-100;9;10.32;2306;37;2227;46;35;1665;5;1741;34;44;1638;35;1958;60;24;51;22;69;384
EA83;<3468, 5, 958>;True;367;578;380;-30;17;5.68;2451;35;2326;49;27;1663;5;1202;55;63;1967;29;1746;57;20;51;17;69;355
EA70;<3468, 5, 958>;True;509;998;660;-160;9;10.95;1896;42;1938;42;25;1648;5;1040;50;86;1590;37;1677;53;19;27;13;59;603
EA84;<3468, 5, 958>;True;289;373;260;0;29;3.25;1894;47;1698;44;20;1597;5;558;66;95;1909;32;2025;65;16;42;14;59;476
EA77;<3468, 5, 958>;True;332;476;320;-10;22;4.42;3100;20;3092;87;47;1593;5;562;114;170;2022;32;1409;40;12;45;13;66;364
EA182;<3468, 5, 958>;True;308;809;300;0;8;11.18;3011;24;2936;74;18;1714;5;1473;27;51;1843;39;1587;33;17;47;18;64;630
EA181;<3468, 5, 958>;True;302;439;280;-10;32;2.95;2397;35;2412;62;25;1629;5;800;57;98;2025;31;1541;46;15;46;14;68;402
EA159;<3468, 5, 958>;True;339;579;340;-20;19;5.04;2411;36;2214;52;29;1737;5;953;84;98;2290;22;1722;57;19;52;20;77;468
EA150;<3468, 5, 958>;True;314;487;300;0;14;6.64;2961;23;3024;78;35;1725;5;1422;47;50;1413;43;2196;65;17;14;1;18;366
EA144;<3468, 5, 958>;True;338;490;360;-40;18;5.41;2414;35;2289;41;38;1633;5;1060;74;102;3246;8;987;45;18;45;18;58;319
EA145;<3468, 5, 958>;True;296;387;260;-20;56;1.66;2967;24;2892;67;32;1668;5;1558;39;53;2135;28;1427;44;11;43;16;54;339
EA127;<3468, 5, 958>;False;1300;803;520;-220;1000;0;2308;37;2181;50;33;1696;5;1030;67;80;1955;29;1744;53;16;37;12;48;332
EA132;<3468, 5, 958>;True;212;337;160;0;52;1.81;3479;16;3450;94;11;1812;5;1457;52;43;2384;19;1966;69;25;48;19;68;408
EA124;<3468, 5, 958>;True;329;493;340;-30;19;5.15;2090;42;1910;33;37;1726;5;1740;32;46;1379;41;2209;74;22;45;16;62;366
EA122;<3468, 5, 958>;True;303;392;280;-20;43;2.21;3489;16;3367;104;7;1668;5;1260;55;80;1606;36;2070;71;21;50;21;69;366
EA116;<3468, 5, 958>;True;276;373;240;0;36;2.62;2950;23;3019;75;39;1697;5;1194;40;74;3377;5;775;41;16;54;24;80;387
EA97;<3468, 5, 958>;True;392;653;460;-80;12;7.78;3050;22;2992;81;28;1681;5;981;72;87;1694;36;1590;52;15;49;17;69;393
EA95;<3468, 5, 958>;True;287;368;260;-10;37;2.57;1890;46;1758;40;24;1632;5;1068;57;65;1460;41;1933;55;16;38;8;65;467
EA198;<3468, 5, 958>;True;279;400;260;-10;29;3.34;3265;21;3009;76;17;1823;5;1657;22;27;1567;39;2108;64;20;47;17;63;382
EA194;<3468, 5, 958>;True;299;406;280;-10;29;3.26;2299;40;2074;48;36;1714;5;930;79;95;2077;26;1979;67;22;48;19;70;421
EA180;<3468, 5, 958>;True;236;336;200;0;36;2.64;2456;33;2481;63;24;1604;5;542;93;144;1329;45;2085;68;23;38;10;61;454
EA171;<3468, 5, 958>;True;381;530;400;-40;21;4.49;3188;21;3077;90;11;1627;5;269;85;109;1841;31;1819;54;15;39;16;62;415
EA156;<3468, 5, 958>;True;347;580;360;-30;17;5.68;2659;32;2648;69;23;1649;5;1250;58;78;2981;12;1051;38;12;43;13;65;439
EA154;<3468, 5, 958>;True;344;482;340;-20;24;3.96;2544;31;2566;67;30;1763;5;1631;43;27;2920;18;1130;45;15;42;14;58;403
EA144;<3468, 5, 958>;True;355;600;360;-20;15;6.43;2544;31;2566;67;30;1763;5;1631;43;27;2920;18;1130;45;15;42;14;58;403
EA143;<3468, 5, 958>;True;295;382;260;0;35;2.74;3499;13;3454;100;12;1614;5;738;82;121;1745;32;1631;42;11;47;14;71;387
EA119;<3468, 5, 958>;True;952;1019;1320;-380;12;7.83;3052;22;3222;85;46;1711;5;1148;48;65;2186;24;1545;49;15;32;10;43;394
EA130;<3468, 5, 958>;True;262;357;200;0;62;1.49;2086;41;1948;45;32;1647;5;773;59;88;2072;26;1976;66;21;27;10;61;608
EA118;<3468, 5, 958>;True;348;596;360;-30;18;5.17;2382;37;2272;65;24;1608;5;595;84;125;1843;31;2093;67;23;47;18;68;362
EA108;<3468, 5, 958>;True;299;417;280;-10;29;3.28;3615;10;3607;103;14;1752;5;1419;51;64;2106;25;1826;56;21;47;22;68;375
EA89;<3468, 5, 958>;True;616;960;840;-230;6;14.79;1903;45;1999;51;23;1662;5;907;55;99;1496;42;1939;63;22;42;14;72;491
EA95;<3468, 5, 958>;True;298;423;280;-20;38;2.52;2553;31;2523;56;37;1695;5;1223;39;72;2224;24;1506;49;18;56;24;84;408
EA90;<3468, 5, 958>;True;385;558;420;-50;15;6.41;2720;25;2670;66;32;1593;5;442;129;184;1238;44;2109;59;17;36;12;61;474
EA84;<3468, 5, 958>;True;334;596;380;-60;14;6.82;2696;29;2733;78;20;1671;5;1407;38;71;2055;29;1642;55;18;50;20;71;391
EA81;<3468, 5, 958>;False;91;478;180;-90;1;50;2349;37;2188;64;15;1486;5;164;172;266;1805;35;2247;73;17;43;16;68;433
EA62;<3468, 5, 958>;True;368;682;420;-60;8;11.26;2668;29;2776;79;26;1726;5;1586;36;50;486;60;2527;65;18;26;6;35;403
EA65;<3468, 5, 958>;True;320;506;340;-30;10;9.23;2957;24;3087;81;43;1712;5;1069;49;70;2472;15;2210;77;28;26;6;35;403
EA68;<3468, 5, 958>;True;281;412;260;-10;31;3.08;3720;8;3665;108;8;1602;5;754;83;126;1726;34;1823;55;17;47;13;71;388
EA57;<3468, 5, 958>;False;181;604;280;-100;1;50;2952;26;2847;82;11;1605;5;675;62;90;1870;33;1896;59;16;46;18;68;415
EA49;<3468, 5, 958>;True;720;873;1020;-310;10;9.81;3089;22;3008;68;26;1659;5;1239;59;70;2248;21;2114;78;26;49;15;69;403
EA47;<3468, 5, 958>;True;409;742;500;-100;9;10.75;3784;8;3767;111;6;1665;5;1041;53;66;1840;33;1689;47;11;48;17;70;383
EA36;<3468, 5, 958>;True;348;545;360;-40;28;3.46;2535;32;2626;69;29;1776;5;1849;47;12;1492;41;2088;64;19;39;9;53;394
EA35;<3468, 5, 958>;True;328;507;340;-40;28;3.47;2619;29;2569;65;28;1656;5;987;49;50;100;64;2054;37;22;49;16;72;339
EA23;<3468, 5, 958>;True;371;501;400;-50;21;4.58;3157;21;3102;78;27;1808;5;1454;30;37;2426;16;2202;76;27;38;14;51;389
EA12;<3468, 5, 958>;True;548;755;680;-140;8;11.69;1856;47;1632;20;44;1681;5;889;74;91;1528;37;2188;73;22;44;16;64;365
EA4;<3468, 5, 958>;True;460;735;540;-90;10;9.26;2306;37;2227;46;35;1665;5;1741;34;44;1638;35;1958;60;24;51;22;69;384
EA13;<3468, 5, 958>;True;350;524;380;-50;20;4.81;2134;39;2294;53;20;1655;5;802;64;119;1329;44;2034;65;22;47;18;71;425
EA7;<3468, 5, 958>;True;244;343;200;0;44;2.15;2148;40;2199;57;23;1652;5;925;55;106;1584;38;1911;60;19;46;17;73;434
EA139;<3468, 5, 958>;True;269;377;240;0;29;3.25;2465;33;2311;54;30;1676;5;793;85;116;2312;21;1580;53;17;54;21;79;466
EA137;<3468, 5, 958>;True;308;419;280;-10;38;2.53;2516;33;2358;55;21;1652;5;1093;57;92;1301;41;1678;43;18;50;18;72;355
EA101;<3468, 5, 958>;True;605;872;820;-220;5;16.59;2946;24;3020;78;38;1709;5;1237;54;66;1407;42;2051;67;22;27;6;45;433
EA99;<3468, 5, 958>;True;307;493;300;-20;27;3.57;2988;24;3123;82;45;1776;5;1387;30;33;2542;14;2203;78;29;58;24;79;296
EA86;<3468, 5, 958>;False;271;785;460;-190;1;50;2184;40;2060;48;33;1724;5;925;70;79;2485;22;1234;36;13;51;21;72;303
EA61;<3468, 5, 958>;True;419;678;480;-70;9;10.34;2990;21;2996;75;12;1724;5;1288;47;64;2149;28;1661;56;21;50;24;70;347
EA69;<3468, 5, 958>;True;246;351;200;0;46;2.04;2564;32;2494;56;32;1574;5;340;119;179;2116;27;1634;55;18;43;12;67;434
EA63;<3468, 5, 958>;True;276;404;240;0;36;2.62;2468;35;2343;52;21;1645;5;1119;66;85;2305;23;1545;53;19;52;16;71;363
EA41;<3468, 5, 958>;True;311;449;300;-20;31;3.1;2582;30;2610;68;24;1606;5;642;64;85;1586;38;1730;44;14;37;11;57;414
EA21;<3468, 5, 958>;False;384;942;620;-260;24;4;2409;33;2427;59;29;1646;5;1027;50;87;1543;37;1689;53;19;30;14;60;574
EA32;<3468, 5, 958>;True;336;531;360;-40;16;5.84;4000;5;4000;130;21;1702;5;1509;48;61;1765;35;1556;51;14;52;19;77;386
EA28;<3468, 5, 958>;True;274;347;240;0;34;2.76;2985;24;2945;84;18;1726;5;1485;48;47;1099;44;1827;59;17;46;17;62;391
EA22;<3468, 5, 958>;True;299;541;300;-20;19;5.04;4000;5;4000;162;5;1741;5;1938;33;30;1906;30;1807;52;19;45;17;62;414
EA2;<3468, 5, 958>;True;314;543;300;-20;34;2.84;2353;35;2311;61;27;1652;5;547;73;97;2172;29;1725;54;15;40;14;57;388
EA0;<3468, 5, 958>;True;287;390;260;0;27;3.59;2881;25;2936;76;37;1755;5;1347;53;53;2108;28;1938;63;21;37;13;51;395
EA190;<3468, 5, 958>;True;292;412;260;-10;42;2.27;2864;24;2846;74;26;1608;5;636;64;89;1686;36;1765;48;13;37;16;55;390
EA175;<3468, 5, 958>;False;81;494;160;-80;1;50;2771;27;2754;72;26;1617;5;706;63;89;1779;33;1452;26;7;48;16;72;392
EA174;<3468, 5, 958>;True;352;562;380;-50;22;4.33;2749;27;2752;70;17;1700;5;1172;50;72;2580;14;2037;72;26;40;16;64;478
EA176;<3468, 5, 958>;False;41;426;80;-40;1;50;3347;17;3280;82;15;1797;5;1355;55;48;2426;22;1502;57;19;44;17;61;343
EA173;<3468, 5, 958>;True;207;421;160;0;47;1.99;2274;38;2208;50;30;1694;5;1422;46;61;2163;25;1803;61;19;43;14;62;390
EA160;<3468, 5, 958>;True;369;463;360;-20;29;3.24;2090;42;1910;33;37;1726;5;1740;32;46;1379;41;2209;74;22;45;16;62;366
EA163;<3468, 5, 958>;True;204;300;160;0;44;2.13;2204;39;2078;39;35;1718;5;1807;31;40;1820;33;1871;62;21;47;19;65;377
